mesurement	 time stamp	N1S0	N3P0	 Ntot	ex.rate	time stamp 2		# AOM frequency A	# AOM frequency B	# Zeeman shift (Hz)	# fHgAOM (Hz)	# drift rate A	# drift rate B
596.000	-13.987	596.000	3512976519.075	880.986	305.176	1186.162	0.257	-0.496	-0.285
597.000	-15.016	597.000	3512976520.578	952.647	241.832	1194.480	0.202	-0.496	-0.285
598.000	-15.016	598.000	3512976522.075	912.909	209.568	1122.477	0.187	-0.496	0.375
599.000	-15.207	599.000	3512976523.578	981.197	177.699	1158.895	0.153	-0.496	0.375
600.000	-15.207	600.000	3512976525.078	952.292	311.787	1264.079	0.247	-0.147	0.375
601.000	-15.920	601.000	3512976526.578	1011.255	175.429	1186.685	0.148	-0.147	0.375
602.000	-15.920	602.000	3512976528.069	812.920	244.398	1057.318	0.231	-0.147	0.873
603.000	-15.567	603.000	3512976529.575	900.433	202.267	1102.700	0.183	-0.147	0.873
604.000	-15.567	604.000	3512976531.076	907.404	233.939	1141.343	0.205	0.779	0.873
605.000	-15.282	605.000	3512976532.576	847.419	233.347	1080.766	0.216	0.779	0.873
606.000	-15.282	606.000	3512976534.072	849.817	205.918	1055.734	0.195	0.779	0.201
607.000	-15.540	607.000	3512976535.575	687.313	335.763	1023.076	0.328	0.779	0.201
608.000	-15.540	608.000	3512976537.079	1028.127	134.483	1162.610	0.116	-0.195	0.201
609.000	-16.217	609.000	3512976538.578	781.307	294.323	1075.630	0.274	-0.195	0.201
610.000	-16.217	610.000	3512976540.078	919.436	159.544	1078.980	0.148	-0.195	-1.987
611.000	-18.860	611.000	3512976541.575	1008.813	185.198	1194.011	0.155	-0.195	-1.987
612.000	-18.860	612.000	3512976543.078	631.457	452.683	1084.141	0.418	-1.176	-1.987
613.000	-20.604	613.000	3512976544.579	966.234	16.181	982.415	0.016	-1.176	-1.987
614.000	-20.604	614.000	3512976546.079	832.146	227.032	1059.178	0.214	-1.176	2.454
615.000	-18.603	615.000	3512976547.579	767.499	244.496	1011.995	0.242	-1.176	2.454
616.000	-18.603	616.000	3512976549.081	1005.839	103.699	1109.537	0.093	1.850	2.454
617.000	-17.201	617.000	3512976550.579	832.634	151.552	984.186	0.154	1.850	2.454
618.000	-17.201	618.000	3512976552.079	876.590	39.565	916.155	0.043	1.850	-1.385
619.000	-19.104	619.000	3512976553.579	741.081	180.363	921.444	0.196	1.850	-1.385
624.000	-19.900	624.000	3512976561.077	889.777	201.576	1091.353	0.185	-0.152	0.150
625.000	-20.505	625.000	3512976562.581	660.229	296.592	956.821	0.310	-0.152	0.150
626.000	-20.505	626.000	3512976564.069	844.888	193.091	1037.979	0.186	-0.152	-0.876
627.000	-21.961	627.000	3512976565.579	833.344	211.443	1044.787	0.202	-0.152	-0.876
628.000	-21.961	628.000	3512976567.079	733.000	423.971	1156.971	0.366	-1.159	-0.876
629.000	-23.686	629.000	3512976568.576	849.018	175.824	1024.842	0.172	-1.159	-0.876
630.000	-23.686	630.000	3512976570.079	730.025	281.398	1011.423	0.278	-1.159	1.534
631.000	-22.707	631.000	3512976571.579	772.028	212.726	984.754	0.216	-1.159	1.534
632.000	-22.707	632.000	3512976573.076	801.288	140.699	941.986	0.149	0.997	1.534
633.000	-22.232	633.000	3512976574.579	783.750	135.272	919.022	0.147	0.997	1.534
634.000	-22.232	634.000	3512976576.075	931.602	123.432	1055.034	0.117	0.997	-0.623
635.000	-23.402	635.000	3512976577.575	877.567	299.947	1177.514	0.255	0.997	-0.623
636.000	-23.402	636.000	3512976579.083	811.189	176.614	987.802	0.179	-0.282	-0.623
637.000	-24.186	637.000	3512976580.583	918.326	149.776	1068.102	0.140	-0.282	-0.623
638.000	-24.186	638.000	3512976582.083	914.375	169.016	1083.391	0.156	-0.282	-0.710
639.000	-25.504	639.000	3512976583.583	973.959	107.251	1081.210	0.099	-0.282	-0.710
640.000	-25.504	640.000	3512976585.082	734.066	312.280	1046.346	0.298	0.148	-0.710
641.000	-25.786	641.000	3512976586.579	853.635	242.326	1095.961	0.221	0.148	-0.710
642.000	-25.786	642.000	3512976588.069	884.893	168.720	1053.613	0.160	0.148	1.863
643.000	-24.421	643.000	3512976589.582	790.720	193.190	983.910	0.196	0.148	1.863
644.000	-24.421	644.000	3512976591.082	872.683	258.310	1130.992	0.228	-0.570	1.863
645.000	-25.524	645.000	3512976592.576	797.336	122.347	919.683	0.133	-0.570	1.863
646.000	-25.524	646.000	3512976594.067	851.904	311.491	1163.395	0.268	-0.570	0.300
647.000	-25.695	647.000	3512976595.582	811.277	293.139	1104.417	0.265	-0.570	0.300
648.000	-25.695	648.000	3512976597.076	898.524	294.027	1192.551	0.247	1.260	0.300
649.000	-24.882	649.000	3512976598.582	767.544	366.744	1134.288	0.323	1.260	0.300
650.000	-24.882	650.000	3512976600.075	759.640	160.728	920.369	0.175	1.260	-0.176
651.000	-25.550	651.000	3512976601.582	894.483	308.630	1203.113	0.257	1.260	-0.176
652.000	-25.550	652.000	3512976603.082	808.658	318.990	1127.648	0.283	-1.390	-0.176
653.000	-27.452	653.000	3512976604.582	830.680	152.440	983.120	0.155	-1.390	-0.176
654.000	-27.452	654.000	3512976606.082	614.186	257.520	871.706	0.295	-1.390	0.246
655.000	-27.677	655.000	3512976607.582	899.101	172.667	1071.768	0.161	-1.390	0.246
656.000	-27.677	656.000	3512976609.082	885.870	253.376	1139.246	0.222	1.312	0.246
657.000	-26.832	657.000	3512976610.579	831.746	283.568	1115.314	0.254	1.312	0.246
658.000	-26.832	658.000	3512976612.082	817.760	151.552	969.312	0.156	1.312	0.573
659.000	-26.732	659.000	3512976613.583	789.921	340.598	1130.519	0.301	1.312	0.573
660.000	-26.732	660.000	3512976615.082	1121.723	250.811	1372.534	0.183	-0.915	0.573
661.000	-28.154	661.000	3512976616.582	1041.581	161.912	1203.493	0.135	-0.915	0.573
662.000	-28.154	662.000	3512976618.083	791.209	269.656	1060.865	0.254	-0.915	-1.108
663.000	-29.644	663.000	3512976619.583	848.796	161.419	1010.214	0.160	-0.915	-1.108
664.000	-29.644	664.000	3512976621.082	838.761	313.366	1152.127	0.272	1.119	-1.108
665.000	-28.878	665.000	3512976622.582	914.596	347.998	1262.594	0.276	1.119	-1.108
666.000	-28.878	666.000	3512976624.073	799.867	251.304	1051.171	0.239	1.119	1.049
667.000	-28.296	667.000	3512976625.582	913.797	297.184	1210.982	0.245	1.119	1.049
